username;date;retweets;favorites;text;geo;mentions;hashtags;id;"permalink
";location
Republicanangel;2016-03-06 14:09;0;0;"""From Trumpist Dictionary: #MakeAmericaGreatAgain = Only for the whites! pic.twitter.com/vL4Pq7ARjl""";Miami, FL;;#MakeAmericaGreatAgain;"""706602537424707585""";"https://twitter.com/Republicanangel/status/706602537424707585
";(25.7742658, -80.1936588)
solomon_ann;2016-03-06 14:08;4;3;"""Together we can #MakeAmericaGreatAgain pic.twitter.com/PWAwJmmOFu""";NC;;#MakeAmericaGreatAgain;"""706602426317426688""";"https://twitter.com/solomon_ann/status/706602426317426688
";(35.6729639, -79.0392918)
ginah89121;2016-03-06 14:08;2;0;"""the red obama #OnlyTrump @CLewandowski_ #Trump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump https:// twitter.com/BigMuscleBabe/ status/706580099189989377 """;Las Vegas, NV;@CLewandowski_;#OnlyTrump #Trump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump;"""706602385494269952""";"https://twitter.com/ginah89121/status/706602385494269952
";(36.1662859, -115.1492249)
sheeva4life;2016-03-06 14:08;0;1;"""@Mileena_mkx I forgive you #MakeAmericaGreatAgain""";in the alley of NRS HQ;@Mileena_mkx;#MakeAmericaGreatAgain;"""706602303625830402""";"https://twitter.com/sheeva4life/status/706602303625830402
";
zormeiers;2016-03-06 14:07;0;0;"""the kind of politics he run's is more of the style in PR. He could #MakeAmericaGreatAgain AND LEAVE THE USA! https:// twitter.com/TrumpNation16/ status/706599974436343808 """;Verenigde Staten;;#MakeAmericaGreatAgain;"""706602080459313152""";"https://twitter.com/zormeiers/status/706602080459313152
";(39.7837304, -100.4458824)
lvphillies08;2016-03-06 14:06;6;10;"""#RIPNancyReagan #MakeAmericaGreatAgain @sincity2016 @Ramsteel007 @ManahawkinMikey pic.twitter.com/8d27FlaxVA""";LAS VEGASLAND ;@sincity2016 @Ramsteel007 @ManahawkinMikey;#RIPNancyReagan #MakeAmericaGreatAgain;"""706601996699115520""";"https://twitter.com/lvphillies08/status/706601996699115520
";
ginah89121;2016-03-06 14:06;1;1;"""hmmm? #OnlyTrump @CLewandowski_ #Trump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump https:// twitter.com/TrumpUSA16/sta tus/706578576959623169 """;Las Vegas, NV;@CLewandowski_;#OnlyTrump #Trump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump;"""706601920006258688""";"https://twitter.com/ginah89121/status/706601920006258688
";(36.1662859, -115.1492249)
Trump2O16;2016-03-06 14:06;1;1;"""I plan to prove that my manhood is more than adequate #larryflint #wienergate #MakeAmericaGreatAgain""";New York, NY;;#larryflint #wienergate #MakeAmericaGreatAgain;"""706601896727805953""";"https://twitter.com/Trump2O16/status/706601896727805953
";(40.7305991, -73.9865811)
john_dipaolo;2016-03-06 14:06;0;0;"""Didn't mean to suggest otherwise #LoseWithCruz #MakeAmericaGreatAgain #NoAmnesty #NoTPP #Jobs4Vets #Trump #djtfp https:// twitter.com/azgrizzly/stat us/706563836518641664 """;Silicon Valley California;;#LoseWithCruz #MakeAmericaGreatAgain #NoAmnesty #NoTPP #Jobs4Vets #Trump #djtfp;"""706601854067576837""";"https://twitter.com/john_dipaolo/status/706601854067576837
";(37.4105333, -122.0597491)
JohnJaeger_MT;2016-03-06 14:06;0;0;"""ROTFLMAO! I am at a lack of words! #Trump2016 #TrumpTrain #PresidentTrump #MakeAmericaGreatAgain #NoGOPe https:// twitter.com/Wisconsin4Guns /status/706599113106718720 """;Billings, MT;;#Trump2016 #TrumpTrain #PresidentTrump #MakeAmericaGreatAgain #NoGOPe;"""706601798434295808""";"https://twitter.com/JohnJaeger_MT/status/706601798434295808
";(45.7874957, -108.4960699)
Pollyfrogy;2016-03-06 14:05;0;1;"""#CruzCrew If @tedcruz support of NAU doesn't scare you ... It should! #Trump2016 #MakeAmericaGreatAgain https:// twitter.com/Patriotic_Me/s tatus/706599143347605504 """;;@tedcruz;#CruzCrew #Trump2016 #MakeAmericaGreatAgain;"""706601739730841600""";"https://twitter.com/Pollyfrogy/status/706601739730841600
";
DavedaGruber;2016-03-06 14:05;0;2;"""Vote Trump! #Trump2016 #MakeAmericaGreatAgain @realDonaldTrump pic.twitter.com/swdalmzmQp""";PA;@realDonaldTrump;#Trump2016 #MakeAmericaGreatAgain;"""706601734718820353""";"https://twitter.com/DavedaGruber/status/706601734718820353
";(8.3096067, -81.3066245)
SusieLukas;2016-03-06 14:05;0;1;"""@jackphatz @Po_st @realDonaldTrump what a nice article. Reinforces why we choose Trump. Thank you for speaking out. #MakeAmericaGreatAgain""";Basking Ridge, NJ;@jackphatz @Po_st @realDonaldTrump;#MakeAmericaGreatAgain;"""706601672760532993""";"https://twitter.com/SusieLukas/status/706601672760532993
"
ShankJoshua;2016-03-06 14:05;0;0;""". @realDonaldTrump could I get a birthday shout-out Mr. Trump? #MakeAmericaGreatAgain""";The Planet Earth;@realDonaldTrump;#MakeAmericaGreatAgain;"""706601609669844996""";"https://twitter.com/ShankJoshua/status/706601609669844996
";(12.8831063, 77.7501677)
theSilentVote;2016-03-06 14:05;1;1;"""FLORIDA - let's show the country who the WINNER is, and not waste votes! #AlwaysTrump #MakeAmericaGreatAgain""";South Florida;;#AlwaysTrump #MakeAmericaGreatAgain;"""706601589805555712""";"https://twitter.com/theSilentVote/status/706601589805555712
";(37.1677128, -94.8464255)
OracleOfFreedom;2016-03-06 14:05;1;1;"""@fan4photos @OANN Good #MakeAmericaGreatAgain""";;@fan4photos @OANN;#MakeAmericaGreatAgain;"""706601585418203136""";"https://twitter.com/OracleOfFreedom/status/706601585418203136
";
JohnJaeger_MT;2016-03-06 14:05;0;0;"""Good article! #Trump2016 #TrumpTrain #PresidentTrump #MakeAmericaGreatAgain #NoGOPe https:// twitter.com/BigMikeLINY/st atus/706517269707431936 """;Billings, MT;;#Trump2016 #TrumpTrain #PresidentTrump #MakeAmericaGreatAgain #NoGOPe;"""706601512860909569""";"https://twitter.com/JohnJaeger_MT/status/706601512860909569
";(45.7874957, -108.4960699)
Chrizamo;2016-03-06 14:04;0;1;""". @je_suis_liberte haha..... I think just blatantly implying that America is no longer great has the same effect. ";") #MakeAmericaGreatAgain""";;@je_suis_liberte;#MakeAmericaGreatAgain;"""706601388302835713"""
Harmony_Nation;2016-03-06 14:03;0;2;"""Rubio hs PuertoRico Cruz hs CanadianInfestedMaine They don't want 2 #MakeAmericaGreatAgain WeNeed @realDonaldTrump https:// twitter.com/PoliticalIslam /status/705755431801454592 """;;@realDonaldTrump;#MakeAmericaGreatAgain;"""706601178327588864""";"https://twitter.com/Harmony_Nation/status/706601178327588864
";
Secca2013;2016-03-06 14:03;6;2;"""RT & Share IMPORTANT & say NO donation, do u still care #Trump2016 #TrumpTrain #AlwaysTrump #MakeAmericaGreatAgain pic.twitter.com/5lotOZr4QA""";Jamaica, Queens, NY;;#Trump2016 #TrumpTrain #AlwaysTrump #MakeAmericaGreatAgain;"""706601099470446593""";"https://twitter.com/Secca2013/status/706601099470446593
";(40.6914852, -73.805677)
RealJohnnyZ;2016-03-06 14:03;5;4;"""#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/LdyGuin/status /706599445735936000 """;;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"""706601040691376129""";"https://twitter.com/RealJohnnyZ/status/706601040691376129
";
dejaxsun;2016-03-06 14:03;0;1;"""Judge Jeanine:Mitt awoke a giant | http:// video.foxnews.com/v/478829132300 1/judge-jeanine-mitt-romney-awoke-a-sleeping-giant/ @MittRomney @EricTrump @DonaldJTrumpJr #WakeUpAmerica #MakeAmericaGreatAgain""";Peru;@MittRomney @EricTrump @DonaldJTrumpJr;#WakeUpAmerica #MakeAmericaGreatAgain;"""706601026753859584""";"https://twitter.com/dejaxsun/status/706601026753859584
"
pquintela_cdpe;2016-03-06 14:02;0;1;"""#Freedom #WakeUpAmerica #USA4DJT #RETWET #MakeAmericaGreatAgain https:// twitter.com/HypocriteTwins /status/698549097373036544 """;New Jersey, USA;;#Freedom #WakeUpAmerica #USA4DJT #RETWET #MakeAmericaGreatAgain;"""706600850823757825""";"https://twitter.com/pquintela_cdpe/status/706600850823757825
";(40.0757384, -74.4041621)
KevJames91;2016-03-06 14:02;0;2;"""@dustypoker @mitchellvii JUST VOTED EARLY IN FLORIDA WE WILL #MakeAmericaGreatAgain #Trump2016 pic.twitter.com/hAv3zkQ47R""";South Florida;@dustypoker @mitchellvii;#MakeAmericaGreatAgain #Trump2016;"""706600845148819457""";"https://twitter.com/KevJames91/status/706600845148819457
";(37.1677128, -94.8464255)
MrTrump4Pres;2016-03-06 14:02;3;7;"""#VoteTrump2016 #MakeAmericaGreatAgain #Trump2016 #Trump #TrumpWall #TrumpTrain #AlwaysTrump #NeverCruz #NarcoMarco #RobotRubio @Reince #Mitt""";Trump Tower;@Reince;#VoteTrump2016 #MakeAmericaGreatAgain #Trump2016 #Trump #TrumpWall #TrumpTrain #AlwaysTrump #NeverCruz #NarcoMarco #RobotRubio #Mitt;"""706600786395062272""";"https://twitter.com/MrTrump4Pres/status/706600786395062272
";(40.7623148, -73.9739027212589)
solomon_ann;2016-03-06 14:02;1;1;"""Together we can #MakeAmericaGreatAgain pic.twitter.com/wN368FXx9Z""";NC;;#MakeAmericaGreatAgain;"""706600753016668160""";"https://twitter.com/solomon_ann/status/706600753016668160
";(35.6729639, -79.0392918)
Ewittlinger;2016-03-06 14:01;1;3;"""@joeyyeo13 @Loofie68msncom2 @tedcruz Ted Loze a Pawn controlled by Government Lobbyists (Desperate Politics) #MakeAmericaGreatAgain #USA""";Cleveland, Ohio;@joeyyeo13 @Loofie68msncom2 @tedcruz;#MakeAmericaGreatAgain #USA;"""706600742665252864""";"https://twitter.com/Ewittlinger/status/706600742665252864
";(41.5051613, -81.6934445)
SK8rtwit;2016-03-06 14:01;0;0;"""Yes He is 100%! TRUMP FOR MAKING AMERICA GREAT AGAIN 2016 #DonaldTrumpforPresident #MakeAmericagreatagain #Yuge ... http:// fb.me/21lamPpQ8""";;;#DonaldTrumpforPresident #MakeAmericagreatagain #Yuge;"""706600698843111424""";"https://twitter.com/SK8rtwit/status/706600698843111424
";
ginah89121;2016-03-06 14:01;1;1;"""good one RT VIRAL #OnlyTrump @CLewandowski_ #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump https:// twitter.com/r11119/status/ 706591251227938816 """;Las Vegas, NV;@CLewandowski_;#OnlyTrump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #dtmag #realDonaldTrump;"""706600511940657152""";"https://twitter.com/ginah89121/status/706600511940657152
";(36.1662859, -115.1492249)
cburns926;2016-03-06 14:01;0;0;"""@GOP U say @realDonaldTrump not consistent. Actually 100s of interviews ovr yrs YES he is. http:// mainerepublicemailalert.com/2016/03/06/bre aking-27-year-old-video-of-trump-surfaces/ #MakeAmericaGreatAgain""";;@GOP @realDonaldTrump;#MakeAmericaGreatAgain;"""706600508203466752""";"https://twitter.com/cburns926/status/706600508203466752
";
littleox04;2016-03-06 14:00;0;1;"""#TrumpTrain #MakeAmericaGreatAgain""";New York USA;;#TrumpTrain #MakeAmericaGreatAgain;"""706600473319628800""";"https://twitter.com/littleox04/status/706600473319628800
";(40.7305991, -73.9865811)
XopherFL;2016-03-06 14:00;1;0;"""Of course Rubio won Puerto Rico. He promised to give them all amnesty! Keep those illegals out. #MakeAmericaGreatAgain""";The East;;#MakeAmericaGreatAgain;"""706600441673547779""";"https://twitter.com/XopherFL/status/706600441673547779
";(31.0, 112.0)
ChristiChat;2016-03-06 14:00;396;354;"""Who is the real Ted Cruz? #TCOT #CCOT #Trump2016 #MakeAmericaGreatAgain @RogerJStoneJr http:// dailycaller.com/2016/01/26/who -is-the-real-ted-cruz/ pic.twitter.com/uzLJr46a9X""";I LOVE AMERICA❤️;@RogerJStoneJr;#TCOT #CCOT #Trump2016 #MakeAmericaGreatAgain;"""706600280570335233""";"https://twitter.com/ChristiChat/status/706600280570335233
";
kenv123;2016-03-06 14:00;94;4;"""Had To Celebrate @realDonaldTrump Wins With A Cake #MakeAmericaGreatAgain pic.twitter.com/cpmrRgQsh4""";Chicago, IL;@realDonaldTrump;#MakeAmericaGreatAgain;"""706600260152512512""";"https://twitter.com/kenv123/status/706600260152512512
";(41.8755546, -87.6244211)
realitychek2015;2016-03-06 13:59;0;0;"""These shitlibs are insane. Time to clean house and #MakeAmericaGreatAgain #Trumpo2016 https:// twitter.com/NMPRadio/statu s/706572944508657664 """;;;#MakeAmericaGreatAgain #Trumpo2016;"""706600149158633472""";"https://twitter.com/realitychek2015/status/706600149158633472
";
ItsmeBWhite;2016-03-06 13:59;2;1;"""FAKE just like #LyingTed @tedcruz and @heidicruz . @realDonaldTrump will #MakeAmericaGreatAgain https:// twitter.com/WDFx2EU/status /706596157540081664 """;;@tedcruz @heidicruz @realDonaldTrump;#LyingTed #MakeAmericaGreatAgain;"""706600069923930112""";"https://twitter.com/ItsmeBWhite/status/706600069923930112
";
mikede1954;2016-03-06 13:59;1;2;"""@mikede1954 #MakeAmericaGreatAgain #VoteTrump2016 #Leader #Patriot #Communicator #Negotiator #Truthful #Selffunded #WINNER #Truthful""";;@mikede1954;#MakeAmericaGreatAgain #VoteTrump2016 #Leader #Patriot #Communicator #Negotiator #Truthful #Selffunded #WINNER #Truthful;"""706599998595604481""";"https://twitter.com/mikede1954/status/706599998595604481
";
albinogarilla;2016-03-06 13:58;0;1;"""Rubio can't show up to work. Makes 175k a year still gets paid. I want his seat. #FLPrimary #MakeAmericaGreatAgain #workingamerican #Trump""";Plant City, FL;;#FLPrimary #MakeAmericaGreatAgain #workingamerican #Trump;"""706599988311289856""";"https://twitter.com/albinogarilla/status/706599988311289856
";(28.023543, -82.1272020302876)
_Trump_Hair_;2016-03-06 13:58;0;3;"""People should here the truth, I am Donald Trumps Hair, I'm not a wig, I'm a living thing (No Disrespect to Trump) #MakeAmericaGreatAgain""";;;#MakeAmericaGreatAgain;"""706599881851412481""";"https://twitter.com/_Trump_Hair_/status/706599881851412481
";
CuriousVibe;2016-03-06 13:58;0;1;"""@alexrileyiscool #Trump would continue in the same lines. He says, ""No drugs, no alcohol."" #MakeAmericaGreatAgain""";;@alexrileyiscool;#Trump #MakeAmericaGreatAgain;"""706599754948616198""";"https://twitter.com/CuriousVibe/status/706599754948616198
";
rcale1776;2016-03-06 13:57;0;0;"""Who Is The Real Ted Cruz? | The Daily Caller #VoteTrump2016 #MakeAmericaGreatAgain http:// dailycaller.com/2016/01/26/who -is-the-real-ted-cruz/ """;Lynchburg,Va.;;#VoteTrump2016 #MakeAmericaGreatAgain;"""706599512517775361""";"https://twitter.com/rcale1776/status/706599512517775361
";(37.40088, -79.1844922945909)
charlescubfan;2016-03-06 13:56;2;5;"""@realDonaldTrump Is our only hope our nation is close to rock bottom #MakeAmericaGreatAgain pic.twitter.com/fgDu2kwZWd""";CHI;@realDonaldTrump;#MakeAmericaGreatAgain;"""706599463234613249""";"https://twitter.com/charlescubfan/status/706599463234613249
";(-31.7613364, -71.3187696)
RealJohnnyZ;2016-03-06 13:56;0;0;"""#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/WesleyRickard/ status/706560500277112832 """;;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"""706599457349984257""";"https://twitter.com/RealJohnnyZ/status/706599457349984257
";
RealJohnnyZ;2016-03-06 13:56;0;0;"""#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump https:// twitter.com/WesleyRickard/ status/706557478520147968 """;;;#PresidentTrump #MittRomneySexTape #MakeAmericaGreatAgain #NeverRubio #NeverMitt #TrumpsArmy #AlwaysTrump;"""706599412756140032""";"https://twitter.com/RealJohnnyZ/status/706599412756140032
";
solomon_ann;2016-03-06 13:56;3;3;"""Together we can #MakeAmericaGreatAgain pic.twitter.com/vLdFAdJpHD""";NC;;#MakeAmericaGreatAgain;"""706599405441282048""";"https://twitter.com/solomon_ann/status/706599405441282048
";(35.6729639, -79.0392918)
davidwineholt;2016-03-06 13:55;0;0;"""#Truth #WakeUpAmerica #FEMAcamps #MakeAmericaGreatAgain #FightToKeepYourGuns #FIGHTBACK http:// fb.me/4tbV95So0""";west york pennsylvania;;#Truth #WakeUpAmerica #FEMAcamps #MakeAmericaGreatAgain #FightToKeepYourGuns #FIGHTBACK;"""706599166533885953""";"https://twitter.com/davidwineholt/status/706599166533885953
";(39.9525985, -76.7513565)
zormeiers;2016-03-06 13:55;0;1;"""I couldn't have said it better myself! #MakeAmericaGreatAgain #VoteTrump2016 https:// twitter.com/inyourface34/s tatus/706511648576704512 """;Verenigde Staten;;#MakeAmericaGreatAgain #VoteTrump2016;"""706599077278982144""";"https://twitter.com/zormeiers/status/706599077278982144
";(39.7837304, -100.4458824)
ItsmeBWhite;2016-03-06 13:54;0;0;"""Shocker... His dad is from Cuba... Remember? The dishwasher.. @realDonaldTrump will still #makeamericagreatagain https:// twitter.com/TeamMarco/stat us/706596612009811968 """;;@realDonaldTrump;#makeamericagreatagain;"""706598955124035585""";"https://twitter.com/ItsmeBWhite/status/706598955124035585
";
Danno_a_Jyd;2016-03-06 13:54;5;2;"""As seen across all of USA @Mysticeagle1 @WDTnow #MakeAmericaGreatAgain #NEVERtrump #Liberal #LIAR #ObamaWhite pic.twitter.com/91ZH5AkJOC""";SW Michigan;@Mysticeagle1 @WDTnow;#MakeAmericaGreatAgain #NEVERtrump #Liberal #LIAR #ObamaWhite;"""706598841450110976""";"https://twitter.com/Danno_a_Jyd/status/706598841450110976
";(43.6211955, -84.6824345)
loadnup;2016-03-06 13:54;0;0;"""@jonareeves6127 LOL the puppet of the GOPe that's who.. #MakeAmericaGreatAgain""";;@jonareeves6127;#MakeAmericaGreatAgain;"""706598816653312000""";"https://twitter.com/loadnup/status/706598816653312000
";
Ronaldus_64;2016-03-06 13:54;4;4;"""#MakeAmericaGreatAgain We need to help #Trump . Got out and find 2 new Trump voters. If we all do that race is over! https:// twitter.com/solomon_ann/st atus/706597900386590721 """;;;#MakeAmericaGreatAgain #Trump;"""706598808772333568""";"https://twitter.com/Ronaldus_64/status/706598808772333568
";
mikede1954;2016-03-06 13:54;1;1;"""#MakeAmericaGreatAgain #AlwaysTrump #PresidentTrump #Leader #Patriot #Communicator #Negotiator #Truthful #Selffunded https:// twitter.com/ToTheXToTheY/s tatus/706393868153937920 """;;;#MakeAmericaGreatAgain #AlwaysTrump #PresidentTrump #Leader #Patriot #Communicator #Negotiator #Truthful #Selffunded;"""706598788064894976""";"https://twitter.com/mikede1954/status/706598788064894976
";
twgforceone;2016-03-06 13:54;0;0;"""#Hawaii #MakeAmericaGreatAgain #TrumpCommunity #YUGE pic.twitter.com/gjHL8jHnII""";Make America White Again!;;#Hawaii #MakeAmericaGreatAgain #TrumpCommunity #YUGE;"""706598771971461122""";"https://twitter.com/twgforceone/status/706598771971461122
";
TweetweetAK;2016-03-06 13:54;0;0;"""Why can't we have the great @iamjohnoliver for President? #MakeAmericaGreatAgain http://www. snopes.com/donald-drumpf/""";Alaska ;@iamjohnoliver;#MakeAmericaGreatAgain;"""706598739637456896""";"https://twitter.com/TweetweetAK/status/706598739637456896
";(64.4459613, -149.6809089)
NeilB4Zod;2016-03-06 13:53;1;0;"""#RacistsForTrump #Trump #Trump2016 #MakeDonaldDrumpfAgain #MakeAmericaGreatAgain #TrumpTrain #Trumpertantrum https://www. youtube.com/watch?v=Qg0pO9 VG1J8 """;DC;;#RacistsForTrump #Trump #Trump2016 #MakeDonaldDrumpfAgain #MakeAmericaGreatAgain #TrumpTrain #Trumpertantrum;"""706598645936869378""";"https://twitter.com/NeilB4Zod/status/706598645936869378
";(38.89366125, -76.987883153882)
TawnyaSchultz4;2016-03-06 13:53;4;3;"""@cathyspartanj @abben_anna @alenesopinions @ButchJocson #WeAreTrump #AlwaysTrump #MakeAmericaGreatAgain""";;@cathyspartanj @abben_anna @alenesopinions @ButchJocson;#WeAreTrump #AlwaysTrump #MakeAmericaGreatAgain;"""706598638382768129""";"https://twitter.com/TawnyaSchultz4/status/706598638382768129
";
